EVTDESC20103;$CRISISTAKER$ÈËÃñµÄÃüÔË×î½üÒÑ³ÉÎªÒ»³¡Ö÷ÒªµÄ¹ú¼ÊÎ£»ú¡£¾¡¹Ü$CRISISTARGET$Ä¿Ç°¿ØÖÆ×Å¸ÃµØÇø£¬$CRISISAREA$µÄÅÑ¾üÓë°®¹úÕßÕýÎª½«ËûÃÇ´Ó$CRISISTARGET_ADJ$Í³ÖÎÏÂ½â·Å¶ø×÷³öÖØ´ó³¢ÊÔ¡£ÎÒ¹ú×÷ÎªÌÃÌÃ´ó¹úµ±È»ÒÑÅÉ³öÒ»Ãû´óÊ¹ÌÖÂÛ$CRISISAREA$µÄÃüÔË£¬È»¶ø²»ÐÒµÄÊÇÕâÃû´óÊ¹ÔÚ×î½üµÄÒ»´Î¸ß²ã»áÒéÉÏÅöÇÉÏÔµÃÓÐÐ©¹Å¹Ö£¨»òÐíºÈ×íÁË°É£©£¬Ðû³ÆÎÒÃÇÒÑ×¼±¸ºÃÍ¨¹ýÍþÏÅÆäËû²»·þ´ÓÎÒÃÇÁìµ¼µÄÓë»á¹úµÄ·½Ê½À´½â¾öÎÊÌâ¡£Õâµ±È»Ê¹¾ÖÊÆÉý¼¶ÁË£¬µ«ÎÒÃÇÒ²¿ÉÒÔÍ¨¹ý·ñÈÏÆäÐÐÎªÀ´×öÐ©²¹¾È£¬µ«ÊÇÈç¹ûÕâÑùµÄ»°ÎÞÒÉ½«Ê®·ÖÁîÈËÞÏÞÎ¡£;;;;;;;;x;;;
EVTOPTA20103;²Ù¼Ò»ï£¡;;;;;;;;x;;;
EVTOPTB20103;°ÑÕâ¸öÉµ¹Ï³´öÏÓã£¡;;;;;;;;x;;;
EVTNAME20104;$CRISISAREA$Î£»ú;;;;;;;;x;;;
EVTDESC20104;¹ØÓÚ$CRISISAREA$µÄÕù¶ËÄ¿Ç°ÒÑ¾­Éý¼¶ÎªÒ»³¡¹ú¼ÊÎ£»ú¡£ÓÉÓÚÁÐÇ¿ÔÚ¸ÃÎÊÌâÉÏ²åÊÖ£¬·çÏÕË®ÕÇ´¬¸ß¡£ÎÒÃÇÊÇÓ¦¸Ã¼á³ÖÎÒÃÇµÄÖ÷ÕÅ»¹ÊÇ¾¡Á¿¸ø¾ÖÊÆ½µÎÂÄØ£¿;;;;;;;;x;;;
EVTOPTA20104;ÄÇÊÇÎÒÃÇµÄµØÅÌ£¡;;;;;;;;x;;;
EVTOPTB20104;ÎÒÃÇ»¶Ó­´èÉÌ¡£;;;;;;;;x;;;
EVTNAME20105;$CRISISAREA$Î£»ú;;;;;;;;x;;;
EVTDESC20105;$CRISISTAKER_ADJ$ÅÑ¾üÆóÍ¼Ç¿ÐÐ´ÓÎÒ¹úÍ»ÆÆ£¬ÎÒÃÇÖªÏþÆäÄ»ºóÖ§³ÖÕßÕýÊÇ$CRISISATTACKER$¡£ÎÒÃÇÖ»ÄÜÖ¸Íû$CRISISDEFENDER$µÄ¾ü¶ÓÄÜ¹»Ö§³ÖÎÒÃÇµÄÖ÷ÕÅÁË¡£ÎÒÃÇÊÇÒªÅÉ´óÊ¹Ç°Íù$CRISISDEFENDER$ÇëÇóËûÃÇ¼á¶¨µØÎ¬»¤ÎÒÃÇµÄÖ÷ÕÅÄØ£¿»¹ÊÇ°µÊ¾ÎÒÃÇÔ¸ÒâÍ¨¹ýÌ¸ÅÐÀ´½â¾öÎÊÌâ£¿;;;;;;;;x;;;
EVTOPTA20105;¼á³ÖÐû³Æ£¡;;;;;;;;x;;;
EVTOPTB20105;ÈÃÎÒÃÇ²»ÒªÎª´Ë¶ø´ó´ò³öÊÖ¡£;;;;;;;;x;;;
COLONIZE_PHASE_INTEREST;È·Á¢ÐËÈ¤;;;;;;;;x;;;
COLONIZE_PHASE_INTEREST_DESC;Í¨¹ýÍ¶×ÊÖ³ÃñÁ¦À´¾ºÕù¡£µ±Ä³¹ú´ïµ½$LEVELS$¼¶Ê±£¬Ç°Á½Î»¹ú¼Ò½«½øÈë¾ºÕùµÄÏÂÒ»½×¶Î¡£;;;;;;;;x;;;
COLONIZE_PHASE_INFLUENCE;Ö³Ãñ¾ºÕù;;;;;;;;x;;;
COLONIZE_PHASE_INFLUENCE_DESC;Á½¹úÒÔÖ³ÃñÁ¦¾ºÕù£¬Ö±µ½Ò»·½Í¶×Ê´¥µ×¡£Ã¿´ÎÍ¶×Ê¶¼»áÌáÉýµØÇøµÄ½ôÕÅ¶È£¬Èç¹û¾ÖÊÆ¹ýÓÚ½ôÕÅµÄ»°½«»áÉý¼¶ÎªÎ£»ú¡£;;;;;;;;x;;;
COLONIZE_PHASE_COLONIZATION;Ö³Ãñ»¯;;;;;;;;x;;;
COLONIZE_PHASE_COLONIZATION_DESC;Ö®Ç°½×¶ÎµÄÊ¤Õß½«ÓÐ$MONTHS$¸öÔÂÊ±¼ä½«Æä×ª»¯ÎªÒ»¸öÖ³ÃñµØ£¬·ñÔò½«»áËðÊ§Í¶×Ê¡£;;;;;;;;x;;;
TICKING_WARSCORE_DESC_GRACE;$VAL$£¨Ê£Óà§Y$DAY$§!Ìì£©¡£;;;;;;;;x;;;
TICKING_WARSCORE_DESC_GRACE_EXPLAIN;µ±ÁìÍÁÀàÕ½ÕùÄ¿±êÖÁÉÙÂú×ã§G$MIN$%§!Ê±£¬Æä½«»á»ºÂýµØÎªË÷Òª¹úÔö¼ÓÕ½Õù·ÖÊý¡£\nÈç¹ûÒ»¸öÕ½ÕùÄ¿±êÔÚ§Y$DAYS$ÌìÏÞÆÚ§!ÄÚÈÔÎ´Âú×ã£¬ÄÇÃ´Æä·´¶ø»áÎªÓµÓÐ¹úÔö¼ÓÕ½Õù·ÖÊý¡£Ä¿±êµØÇøÈç¹û¿ØÖÆÒ×ÊÖ£¬ÄÇÃ´Á½±ß¶¼»á»ºÂýµØ»Ö¸´µ½§Y0§!·Ö¡£;;;;;;;;x;;;
TICKING_WARSCORE_FULFILL_TERRITORY_WG;§Gµ±Õ¼ÁìÄ¿±êµØÇøÄÚÖÁÉÙ$MIN$%µÄÊ¡·ÝÊ±Âú×ãÄ¿±ê§!;;;;;;;;x;;;
TICKING_WARSCORE_FULFILL_TERRITORY_ANY;§Gµ±Õ¼ÁìÄ¿±ê¹ú¼ÒÄÚÖÁÉÙ$MIN$%µÄÊ¡·ÝÊ±Âú×ãÄ¿±ê§!;;;;;;;;x;;;
TICKING_WARSCORE_FULFILL_BATTLE;§G·¢Éú§G$BAT$§!´ÎÕ½¶·ºó£¬ÓµÓÐ¸ü¸ßµÄÕ½Õù·ÖÊýµÄÎÒÃÇÂú×ãÄ¿±ê§!;;;;;;;;x;;;
CREATE_PROTECTORATE;´´½¨±£»¤Áì;;;;;;;;x;;;
JAN;ÑïÂíÑÓ;;;;;;;x;;
JAN_ADJ;ÑïÂíÑÓµÄ;;;;;;;x;;
JAN_liberal;×ÔÓÉµ³;;;;;;;;;x
JAN_conservative;±£ÊØµ³;;;;;;;;;x
JAN_socialist;¹¤µ³;;;;;;;;;x
JAN_anarcho_liberal;¼¤½øµ³;;;;;;;;;x
JAN_communist;¹²²úµ³;;;;;;;;;x
JAN_fascist;¹ú¼ÒÍ³Ò»;;;;;;;;;x
COUNTRYALERT_NO_Colonial;ÎÒÃÇµÄÖ³ÃñµØÄÚÃ»ÓÐÊ²Ã´ÐèÒª×¢ÒâµÄ;;;;;;;;x;;;
COUNTRYALERT_NO_Crisis;Ã»ÓÐÕýÔÚ·¢ÉúµÄÎ£»ú;;;;;;;;x;;;
COUNTRYALERT_Crisis;µ±Ç°Î£»úÈÈ¶ÈÊÇ§Y$TEMPERATURE$§!;;;;;;;;x;;;
HAS_GOODS_IN_STATE;µØÇøÄÚÉú²ú$GOODS$;;;;;;;;x;;;
HAS_NO_GOODS_IN_STATE;µØÇøÄÚ²»Éú²ú$GOODS$;;;;;;;;x;;;
MILITARY_MOBILIZE_CRISIS_IMPACT;§Rµ±Î£»úÖÐµÄÒ»·½¶¯Ô±Ê±½«»á¼Ó¾çÎ£»úÈÈ¶È½ø¶øµ¼ÖÂÕ½Õù£¡§!;;;;;;;;x;;;
NORMAL_WAR_LIBERATE_NAME;$ORDER$$FIRST$½â·Å$COUNTRY$Ö®Õ½;;;;;;;;;x
AGRESSION_WAR_LIBERATE_NAME;$ORDER$$FIRST$½â·Å$COUNTRY$Ö®Õ½;;;;;;;;x;;;
CANT_COLONIZE;§R²»¿ÉÖ³Ãñ£º§!;;;;;;;;x;;;
COLONIZE_LAST_INVESTMENT;ÎÒÃÇ¸ÕÍ¶×ÊÁË¸ÃµØÇø£¬§Y$DATE$Ììºó²Å¿É½øÐÐÏÂÒ»±ÊÍ¶×Ê§!;;;;;;;;x;;;
COLONY_INVEST_COST;Í¶×Ê»¨·Ñ£º§Y$COST$§!µãÖ³ÃñÁ¦;;;;;;;;x;;;
COLONY_INVEST_COST_LACK;Í¶×Ê»¨·Ñ£º§R$COST$§!µãÖ³ÃñÁ¦;;;;;;;;x;;;
COLONIAL_INVESTMENT;µ±Ç°Í¶×Ê£º§R$VALUE$§!;;;;;;;;x;;;
COLONIAL_MAINTENANCE;Î¬»¤Õ¼ÓÃÖ³ÃñÁ¦£º§R$VALUE$§!;;;;;;;;x;;;
AVAILABLE_COLONIAL_POWER;¿ÉÓÃ£º§Y$VALUE$§!;;;;;;;;x;;;
PW_PROTECTORATE;±£»¤Áì;;;;;;;;x;;;
D01;$REGION$Íõ¹ú;;;;;;;;x;;;
D01_ADJ;$REGION$µÄ;;;;;;;;x;;;
D02;$REGION$°îÁª;;;;;;;;x;;;
D02_ADJ;$REGION$µÄ;;;;;;;;x;;;
D03;$REGION$¹²Í¬Ìå;;;;;;;;x;;;
D03_ADJ;$REGION$µÄ;;;;;;;;x;;;
D04;$REGION$¹²ºÍ¹ú;;;;;;;;x;;;
D04_ADJ;$REGION$µÄ;;;;;;;;x;;;
D05;$REGION$¹ú;;;;;;;;x;;;
D05_ADJ;$REGION$µÄ;;;;;;;;x;;;
D06;$REGION$ÈËÃñ¹²ºÍ¹ú;;;;;;;;x;;;
D06_ADJ;$REGION$µÄ;;;;;;;;x;;;
D07;$REGION$×ÔÓÉ°î;;;;;;;;x;;;
D07_ADJ;$REGION$µÄ;;;;;;;;x;;;
D08;$REGION$´ó¹ú;;;;;;;;x;;;
D08_ADJ;$REGION$µÄ;;;;;;;;x;;;
D09;$REGION$¹ú;;;;;;;;x;;;
D09_ADJ;$REGION$µÄ;;;;;;;;x;;;
D10;$REGION$¹«¹ú;;;;;;;;x;;;
D10_ADJ;$REGION$µÄ;;;;;;;;x;;;
D11;$REGION$ÃñÖ÷¹²ºÍ¹ú;;;;;;;;x;;;
D11_ADJ;$REGION$µÄ;;;;;;;;x;;;
D12;$REGION$ÁªÃË;;;;;;;;x;;;
D12_ADJ;$REGION$µÄ;;;;;;;;x;;;
D13;$REGION$Íõ¹ú;;;;;;;;x;;;
D13_ADJ;$REGION$µÄ;;;;;;;;x;;;
D14;$REGION$×ÔÖÎÁì;;;;;;;;x;;;
D14_ADJ;$REGION$µÄ;;;;;;;;x;;;
D15;$REGION$´ó¹«¹ú;;;;;;;;x;;;
D15_ADJ;$REGION$µÄ;;;;;;;;x;;;
D16;$REGION$¹ú¼Ò;;;;;;;;x;;;
D16_ADJ;$REGION$µÄ;;;;;;;;x;;;
D17;$REGION$Áª°î;;;;;;;;x;;;
D17_ADJ;$REGION$µÄ;;;;;;;;x;;;
D18;$REGION$ºÏÖÚ¹ú;;;;;;;;x;;;
D18_ADJ;$REGION$µÄ;;;;;;;;x;;;
D19;$REGION$ÃñÖ÷Áª°î;;;;;;;;x;;;
D19_ADJ;$REGION$µÄ;;;;;;;;x;;;
D20;$REGION$¹«¹ú;;;;;;;;x;;;
D20_ADJ;$REGION$µÄ;;;;;;;;x;;;
D21;$REGION$Áª°î;;;;;;;;x;;;
D21_ADJ;$REGION$µÄ;;;;;;;;x;;;
D22;$REGION$ÈËÃñÃñÖ÷¹²ºÍ¹ú;;;;;;;;x;;;
D22_ADJ;$REGION$µÄ;;;;;;;;x;;;
D23;$REGION$µØÇø;;;;;;;;x;;;
D23_ADJ;$REGION$µÄ;;;;;;;;x;;;
D24;$REGION$¹âÈÙÁª°î;;;;;;;;x;;;
D24_ADJ;$REGION$µÄ;;;;;;;;x;;;
D25;Ç¿´óÖ®$REGION$;;;;;;;;x;;;
D25_ADJ;$REGION$µÄ;;;;;;;;x;;;
D26;$REGION$×ÔÓÉ°î;;;;;;;;x;;;
D26_ADJ;$REGION$µÄ;;;;;;;;x;;;
D27;$REGION$¹²Í¬Ìå;;;;;;;;x;;;
D27_ADJ;$REGION$µÄ;;;;;;;;x;;;
D28;$REGION$°îÁª;;;;;;;;x;;;
D28_ADJ;$REGION$µÄ;;;;;;;;x;;;
D29;$REGION$×ÔÓÉÃñ;;;;;;;;x;;;
D29_ADJ;$REGION$µÄ;;;;;;;;x;;;
D30;$REGION$¹²ºÍ¹ú;;;;;;;;x;;;
D30_ADJ;$REGION$µÄ;;;;;;;;x;;;
D31;$REGION$ÉñÊ¥ÁªÃË;;;;;;;;x;;;
D31_ADJ;$REGION$µÄ;;;;;;;;x;;;
D32;$REGION$ÈËÃñÁªÃË;;;;;;;;x;;;
D32_ADJ;$REGION$µÄ;;;;;;;;x;;;
D33;$REGION$Áª°î;;;;;;;;x;;;
D33_ADJ;$REGION$µÄ;;;;;;;;x;;;
D34;$REGION$Áª°î;;;;;;;;x;;;
D34_ADJ;$REGION$µÄ;;;;;;;;x;;;
D35;$REGION$°îÁª;;;;;;;;x;;;
D35_ADJ;$REGION$µÄ;;;;;;;;x;;;
D36;$REGION$Áª°î;;;;;;;;x;;;
D36_ADJ;$REGION$µÄ;;;;;;;;x;;;
D37;$REGION$ò¯³ÏÁªÃË;;;;;;;;x;;;
D37_ADJ;$REGION$µÄ;;;;;;;;x;;;
D38;$REGION$Ö®ÍÁ;;;;;;;;x;;;
D38_ADJ;$REGION$µÄ;;;;;;;;x;;;
D39;×î°²ÏêÖ®$REGION$¹²ºÍ¹ú;;;;;;;;x;;;
D39_ADJ;$REGION$µÄ;;;;;;;;x;;;
D40;$REGION$ÃØÃÜÍõ¹ú;;;;;;;;x;;;
D40_ADJ;$REGION$µÄ;;;;;;;;x;;;
D41;$REGION$¹«Éç;;;;;;;;x;;;
D41_ADJ;$REGION$µÄ;;;;;;;;x;;;
D42;$REGION$¹«Éç;;;;;;;;x;;;
D42_ADJ;$REGION$µÄ;;;;;;;;x;;;
D43;$REGION$¹¤ÈËÁªÃË;;;;;;;;x;;;
D43_ADJ;$REGION$µÄ;;;;;;;;x;;;
D44;$REGION$Å®²®¾ôÁì;;;;;;;;x;;;
D44_ADJ;$REGION$µÄ;;;;;;;;x;;;
D45;$REGION$¹ú;;;;;;;;x;;;
D45_ADJ;$REGION$µÄ;;;;;;;;x;;;
D46;ÉñÊ¥Ö®$REGION$;;;;;;;;x;;;
D46_ADJ;$REGION$µÄ;;;;;;;;x;;;
D47;$REGION$×ÔÖÎÁì;;;;;;;;x;;;
D47_ADJ;$REGION$µÄ;;;;;;;;x;;;
D48;$REGION$ÈËÃñ¹ú;;;;;;;;x;;;
D48_ADJ;$REGION$µÄ;;;;;;;;x;;;
D49;$REGION$³ç¸ßÍõ¹ú;;;;;;;;x;;;
D49_ADJ;$REGION$µÄ;;;;;;;;x;;;
D50;$REGION$Ð¡¹«¹ú;;;;;;;;x;;;
D50_ADJ;$REGION$µÄ;;;;;;;;x;;;
dominion_conservative;±£ÊØµ³;;;;;;;;x;;;
dominion_reactionary;ÊØ¾ÉÅÉ;;;;;;;;x;;;
dominion_liberal;×ÔÓÉµ³;;;;;;;;x;;;
dominion_anarcho_liberal;×ÔÔÚµ³;;;;;;;;x;;;
dominion_socialist;Éç»áµ³;;;;;;;;x;;;
dominion_communist;¹²²úµ³;;;;;;;;x;;;
dominion_fascist;µÛ¹úµ³;;;;;;;;x;;;
PW_UPGRADE_TO_COLONY;µ¥»÷ÒÔ×ª»»Éý¼¶ÎªÖ³ÃñµØ£¬ÄãÐèÒª§Y$VALUE$§!µã¿ÉÓÃµÄÖ³ÃñÁ¦µãÊý²ÅÄÜÕâÑù×ö;;;;;;;;x;;;
PW_CANT_UPGRADE_TO_COLONY;Éý¼¶ÎªÖ³ÃñµØ»¨·Ñ§R$VALUE$§!µãÖ³ÃñÁ¦µãÊý;;;;;;;;x;;;
PW_CANT_UPGRADE_TO_STATE;²¢Èë±¾ÍÁ»¨·Ñ§R$VALUE$§!µãÖ³ÃñÁ¦µãÊý;;;;;;;;x;;;
CREATE_DOMINION;ÊÍ·Å×ÔÖÎÁì;;;;;;;;x;;;
CANT_CREATE_PROTECTORATE_COST;ÄãÐèÒªÓÐ§R$VALUE$§!µã¿ÉÓÃµÄÖ³ÃñÁ¦µãÊýÒÔ´´½¨Ò»¸ö±£»¤Áì;;;;;;;;x;;;
torpedo_attacks_desc;ÓãÀ×ÊÇÒ»ÖÖ×°±¸ÁË±¬ÆÆµ¯Í·µÄ×ÔÍÆ½øÎäÆ÷¡£ÓãÀ×´ÓË®ÉÏ»òË®ÏÂ·¢Éäºó£¬Ò»°ã´ÓË®ÖÐÏòÄ¿±êÍÆ½ø£¬±»Éè¼Æ³ÉÊÇ»áÓÚÄ¿±ê½Ó´¥´¦»òÄ¿±ê¸½½üÒý±¬¡£¼´Ê¹ÊÇÐ¡ÐÍ½¢´¬Ò²¿ÉÒÔÀûÓÃÕâÖÖÎäÆ÷¸øÓè´óÐÍÕ½½¢ÖÂÃüÒ»»÷¡£;;;;;;;;x;;;
