tupinamba;Í¼Æ¤ÄÏ°ÍÈË;;;;;;;;;;X
metis;Ã·µÙÈË;;;;;;;;;;X
dakota;´ï¿ÆËûÈË;;;;;;;;;;X
cherokee;ÇÐÂÞ»ùÈË;;;;;;;;;;X
pueblo;ÆÕ°£²¼ÂåÈË;;;;;;;;;;X
inuit;ÒòÅ¦ÌØÈË;;;;;;;;;;X
cree;¿ËÀïÈË;;;;;;;;;;X
navajo;ÄÉÍß»ôÈË;;;;;;;;;;X
native_american_minor;ÃÀÖÞÔ­×¡ÉÙÊýÃñ×å;;;;;;;;;;X
neo_european_cultures;ÐÂÅ·ÖÞÃñ×å;;;;;;;;;;X
yankee;Ñï»ùÈË;;;;;;;;;;X
anglo_canadian;Ó¢Òá¼ÓÄÃ´óÈË;;;;;;;;;;X
french_canadian;·¨Òá¼ÓÄÃ´óÈË;;;;;;;;;;X
dixie;µÏ¿ËÎ÷ÈË;;;;;;;;;;X
texan;µÂ¿ËÈøË¹ÈË;;;;;;;;;;X
boer;²¼¶ûÈË;;;;;;;;;;X
australian;°Ä´óÀûÑÇÈË;;;;;;;;;;X
latin_american_cultures;À­¶¡ÃÀÖÞÃñ×å;;;;;;;;;;X
mexican;Ä«Î÷¸çÈË;;;;;;;;;;X
central_american;ÖÐÃÀÈË;;;;;;;;;;X
caribeno;¼ÓÀÕ±ÈÈË;;;;;;;;;;X
north_andean;±±°²µÚË¹ÈË;;;;;;;;;;X
south_andean;ÄÏ°²µÚË¹ÈË;;;;;;;;;;X
platinean;ÆÕÀ­ËþÈË;;;;;;;;;;X
brazilian;°ÍÎ÷ÈË;;;;;;;;;;X
african_diaspora_cultures;·ÇÒáÃñ×å;;;;;;;;;;X
afro_american;·ÇÒáÃÀÀû¼áÈË;;;;;;;;;;X
afro_caribbean;·ÇÒá¼ÓÀÕ±ÈÈË;;;;;;;;;;X
afro_caribeno;·ÇÒá¼ÓÀÕ±Èº£ÈË;;;;;;;;;;X
afro_brazilian;·ÇÒá°ÍÎ÷ÈË;;;;;;;;;;X
afro_antillean;·ÇÒá°²µÄÁÐË¹ÈË;;;;;;;;;;X
west_african;Î÷·ÇÈË;;;;;;;;;;X
akan;°¢¿ÏÈË;;;;;;;;;;X
bambara;°à°ÍÀ­ÈË;;;;;;;;;;X
dyula;µÏÅ·À­ÈË;;;;;;;;;;X
edo;ÒÁ¶àÈË;;;;;;;;;;X
ewe;°£Î¬ÈË;;;;;;;;;;X
fon;·áÈË;;;;;;;;;;X
fulbe;¸£¶û±´ÈË;;;;;;;;;;X
hausa;ºÀÈøÈË;;;;;;;;;;X
ibibio;ÒÁ±È±È°ÂÈË;;;;;;;;;;X
ibo;ÒÁ²©ÈË;;;;;;;;;;X
kru;¿ËÂ³ÈË;;;;;;;;;;X
mande;Âü¶¡¸çÈË;;;;;;;;;;X
maures;Ä¦¶ûÈË;;;;;;;;;;X
mossi;ÄªÎ÷ÈË;;;;;;;;;;X
senufo;ÈûÅ¬¸£ÈË;;;;;;;;;;X
songhai;É£º£ÈË;;;;;;;;;;X
tiv;µÙ·òÈË;;;;;;;;;;X
tuareg;Í¼ÍßÀ×¿ËÈË;;;;;;;;;;X
wolof;ÎÖÂå·òÈË;;;;;;;;;;X
yoruba;Ô¼Â³°ÍÈË;;;;;;;;;;X
central_african;ÖÐ·ÇÈË;;;;;;;;;;X
bakongo;°Í¸Õ¹ûÈË;;;;;;;;;;X
baguirmi;°Í¼ª¶ûÃ×ÈË;;;;;;;;;;X
fang;·¼ÈË;;;;;;;;;;X
kanuri;¿¨Å¬ÀïÈË;;;;;;;;;;X
luba;Â¬°ÍÈË;;;;;;;;;;X
lunda;Â×´ïÈË;;;;;;;;;;X
mongo;ÃÉ¸êÈË;;;;;;;;;;X
sara;ÈøÀ­ÈË;;;;;;;;;;X
teda;ÌØ´ïÈË;;;;;;;;;;X
african_minor;·ÇÖÞÉÙÊýÃñ×å;;;;;;;;;;X
east_african;¶«·ÇÈË;;;;;;;;;;X
amhara;°¢Ä·¹þÀ­ÈË;;;;;;;;;;X
afar;°¢·¨¶ûÈË;;;;;;;;;;X
azande;°¢ÔÞµÂÈË;;;;;;;;;;X
baganda;°Í¸É´ïÈË;;;;;;;;;;X
beja;±´¼ÖÈË;;;;;;;;;;X
dinka;¶¡¿¨ÈË;;;;;;;;;;X
fur;¸»¶ûÈË;;;;;;;;;;X
kikuyu;»ù¿âÓÈÈË;;;;;;;;;;X
luo;Â¬°ÂÈË;;;;;;;;;;X
maasai;ÂíÈøÒÁÈË;;;;;;;;;;X
nuer;Å¬¶ûÈË;;;;;;;;;;X
nuba;Å¬°ÍÈË;;;;;;;;;;X
oromo;°ÂÂÞÄªÈË;;;;;;;;;;X
ruanda;Â¬Íú´ïÈË;;;;;;;;;;X
rundi;Â¡µÏÈË;;;;;;;;;;X
sidama;Îý´ïÂêÈË;;;;;;;;;;X
somali;Ë÷ÂíÀïÈË;;;;;;;;;;X
sudanese;ËÕµ¤ÈË;;;;;;;;;;X
sukuma;ËÕ¿âÂíÈË;;;;;;;;;;X
swahili;Ë¹ÍßÏ£ÀïÈË;;;;;;;;;;X
tigray;Ìá¸ñÀ×ÈË;;;;;;;;;;X
unyamwezi;ÎÚÄáÑîÎ¤ÆëÈË;;;;;;;;;;X
southern_african;ÄÏ·ÇÈË;;;;;;;;;;X
chewa;ÇÐÍßÈË;;;;;;;;;;X
herero;ºÕÀ×ÂÞÈË;;;;;;;;;;X
khoisan;¿ÆÒÁÉ£ÈË;;;;;;;;;;X
lomwe;Â¡Î¤ÈË;;;;;;;;;;X
makua;Âí¿â°¢ÈË;;;;;;;;;;X
malagasy;Âí´ï¼ÓË¹¼ÓÈË;;;;;;;;;;X
nguni;¶÷¸êÄáÈË;;;;;;;;;;X
ovimbundu;°ÂÎÄ±¾¶ÅÈË;;;;;;;;;;X
sena;ÈûÄÉÈË;;;;;;;;;;X
shona;ÐÞÄÉÈË;;;;;;;;;;X
sotho;Ë÷ÍÐÈË;;;;;;;;;;X
tonga;ÌÀ¼ÓÈË;;;;;;;;;;X
tswana;´ÄÍßÄÉÈË;;;;;;;;;;X
xhosa;¿ÆÈøÈË;;;;;;;;;;X
yao;Ò¢ÈË;;;;;;;;;;X
zulu;ºÚÊåÊå;;;;;;;;;;X
ENG_fascist_dictatorship;²»ÁÐµßÄáÑÇ¹²ºÍ¹ú;;;;;;;;;;X
ENG_fascist_dictatorship_ADJ;Ó¢¹úµÄ;;;;;;;;;;X
##################################################;;;;;;;;;;;X
# Rebels;;;;;;;;;;;X
##################################################;;;;;;;;;;;X
fascist_rebels_title;·¨Î÷Ë¹;;;;;;;;;;X
fascist_rebels_name;$COUNTRY$·¨Î÷Ë¹;;;;;;;;;;X
fascist_rebels_desc;×ÔÓÉ¾üÍÅÊÇÊÜµ½ÐÂµÄ·¨Î÷Ë¹Ö÷ÒåÒâÊ¶ÐÎÌ¬ËùÇý¶¯µÄ¸ïÃüÕß¡£Í¨¹ýÓÐ¼Æ»®µÄ±©ÐÐ£¬¸ïÃüÕß²»Ï§Ò»ÇÐµØÍÆ·­¾ÉµÄ¾ýÖ÷ÖÆ¶ÈºÍÐÂµÄÃñÖ÷ÖÆ¶È£¬´úÖ®ÒÔ·¨Î÷Ë¹µÄ¾ø¶ÔÍ³ÖÎ¡£;;;;;;;;;;X
fascist_rebels_army;$COUNTRY_ADJ$×ÔÓÉ¾üÍÅ;;;;;;;;;;X
communist_rebels_title;¹²²úµ³;;;;;;;;;;X
communist_rebels_name;$COUNTRY$¹²²úµ³;;;;;;;;;;X
communist_rebels_desc;³àÎÀ¶ÓÊÇ²ß»®±©¶¯µÄ¹²²úÖ÷ÒåÕß£¬ËûÃÇÔÚ·´¶ÔÕþ¸®µÄÍ¬Ê±¸ü·´¶Ô×Ê²ú½×¼¶·´¶¯ÅÉ¡£Í¨¹ý·´¶Ô×Ú½Ì»ú¹¹¡¢´«Í³¡¢Ë½ÈË²Æ²úºÍ¼ÒÍ¥£¬ÕâÐ©¸ïÃüÕßÑ°ÇóÒ»ÌõµÀÂ·À´½¨Á¢¡°ÎÞ²ú½×¼¶×¨Õþ¡±ÖÆ¶È¡£ÔÚÕâÌõÂþ³¤¶ø²Ð¿áµÄµÀÂ·ÉÏ£¬¹²²úÖ÷ÒåµÄµÚÒ»²½ÊÇÐíÏÂÎÞ²ú½×¼¶ÎÚÍÐ°îµÄÅµÑÔ¡£;;;;;;;;;;X
communist_rebels_army;$COUNTRY_ADJ$³àÎÀ¶Ó;;;;;;;;;;X
anarcho_liberal_rebels_title;ÎÞÕþ¸®×ÔÓÉÅÉ;;;;;;;;;;X
anarcho_liberal_rebels_name;$COUNTRY$ÎÞÕþ¸®×ÔÓÉÅÉ;;;;;;;;;;X
anarcho_liberal_rebels_desc;¹«ÃñÎÀ¶ÓÊÇÕæÊµ¸ÐÊÜµ½Õþ¸®ºÍ¹ú¼Ò»úÆ÷µÄÑ¹ÆÈºóÍ¦Éí¶ø³öµÄ¸»ÓÐ¶·ÕùÐÔµÄ×ÔÓÉÖ÷ÒåÕß£¬ÎªÁË±£ÎÀËûÃÇµÄ¸öÈË×ÔÓÉ¶ø²»Ï§Ò»ÇÐ´ú¼Û¡£Í¨¹ýÓë×¨ÖÆ¹ú¼Ò×÷¶·Õù£¬ÕâÐ©¸ïÃüÕßÈÏÎª×Ô¼ºÊÇÕæÕýÒâÒåÉÏµÄ×ÔÓÉ¶·Ê¿¡£;;;;;;;;;;X
anarcho_liberal_rebels_army;$COUNTRY_ADJ$¹«ÃñÎÀ¶Ó;;;;;;;;;;X
reactionary_rebels_title;·´¶¯ÅÉ;;;;;;;;;;X
reactionary_rebels_name;$COUNTRY$·´¶¯ÅÉ;;;;;;;;;;X
reactionary_rebels_desc;·´¶¯Ö÷ÒåÅÑÂÒÕß¿ÊÍû»Øµ½ËùÎ½µÄ¹ýÈ¥µÄºÃÈÕ×Ó¡£ÎÞÂÛËûÃÇÊÇ¾ø¶Ô¾ýÖ÷ÖÆ¶ÈÓµ»¤Õß£¬»¹ÊÇµ¥´¿µØ·´¶ÔÏÖ´úÒâÊ¶ÐÎÌ¬£¬Äã¶¼ÄÜÔÚ·´¶ÔÉç»áÖ÷ÒåºÍ×ÔÓÉÖ÷ÒåµÄÇ°Ïß¿´µ½ÕâÐ©·´¸ïÃü·Ö×Ó¡£;;;;;;;;;;X
reactionary_rebels_army;$COUNTRY_ADJ$°×¾ü;;;;;;;;;;X
pan_nationalist_rebels_title;·ºÃñ×åÖ÷ÒåÕß;;;;;;;;;;X
pan_nationalist_rebels_name;$UNION_ADJ$·ºÃñ×åÖ÷ÒåÕß;;;;;;;;;;X
pan_nationalist_rebels_desc;·ºÃñ×åÖ÷ÒåÅÑÂÒÕß×·ÇóÓëËûÃÇÓÐ×ÅÏàËÆÎÄ»¯µÄÍ¬°û¹²Í¬½¨Á¢Ò»¸ö×ÔÓÉºÍ¶ÀÁ¢µÄÃñ×å¹ú¼Ò¡£ÊÜµ½ÕâÖÖÀËÂþÃñ×åÖ÷ÒåÔË¶¯Ë¼ÏëµÄ²ß¶¯£¬ËûÃÇÎª¼ÒÔ°¶øÕ½£¬³ÉÎªÌôÕ½ºÍÆ½ÓëÖÈÐòµÄÍçÁÓ¡£;;;;;;;;;;X
pan_nationalist_rebels_army;ÇàÄê$UNION$ÂÃ;;;;;;;;;;X
nationalist_rebels_title;Ãñ×åÖ÷ÒåÕß;;;;;;;;;;X
nationalist_rebels_name;$INDEP$Ãñ×åÖ÷ÒåÕß;;;;;;;;;;X
nationalist_rebels_desc;Ãñ×åÖ÷ÒåÅÑÂÒÕß×·Çó±¾Ãñ×åµÄ×ÔÓÉ¡£ËûÃÇÊÜµ½ÁËÁ¼ºÃµÄÖ¸µ¼²¢ÇÒ±»Îä×°ÆðÀ´£¬ËûÃÇµÄÄ¿±êÊÇÊµÏÖÆäÃñ×åµÄ¶ÀÁ¢¡£;;;;;;;;;;X
nationalist_rebels_army;$INDEP$Ãñ×åÖ÷ÒåÕß;;;;;;;;;;X
patriot_rebels_title;°®¹úÖ÷ÒåÕß;;;;;;;;;;X
patriot_rebels_name;$CULTURE$°®¹úÖ÷ÒåÕß;;;;;;;;;;X
patriot_rebels_desc;°®¹úÖ÷ÒåÅÑÂÒÕßÃÎÏëÔÚÒ»Ãæ×ÔÓÉÖ®ÆìÏÂÊµÏÖ×æ¹úÍ³Ò»¡£±»ËûÃÇÕ¼¾ÝµÄÊ¡·Ý½«»á¹é¸½ÆäÍ¬°ûµÄ¹ú¼Ò¡£;;;;;;;;;;X
patriot_rebels_army;$CULTURE$°®¹úÕß;;;;;;;;;;X
partisans_title;ÓÎ»÷¶Ó;;;;;;;;;;X
partisans_name;$CULTURE$ÓÎ»÷¶Ó;;;;;;;;;;X
partisans_desc;ÓÎ»÷¶ÓÍ¬µÐ¹úÕ¼Áì¾ü×÷Õ½£¬ËûÃÇµÄÃÎÏëÊÇ½«ÇÖÂÔÕß¸Ï³ö¼ÒÔ°¡£;;;;;;;;;;X
partisans_army;$CULTURE$ÓÎ»÷¶Ó;;;;;;;;;;X
disgruntled_rabble_title;²»ÂúµÄ±©Í½;;;;;;;;;;X
disgruntled_rabble_name;²»ÂúµÄ±©Í½;;;;;;;;;;X
disgruntled_rabble_desc;ËûÃÇÊÇÓÉ²»ÂúµÄÊÐÃñ¾Û¼¯¶ø³ÉµÄ±©Í½£¬ËûÃÇµÄÄ¿±ê½ö½öÊÇ´òÔÒÇÀ¡£;;;;;;;;;;X
disgruntled_rabble_army;$COUNTRY_ADJ$±©Ãñ;;;;;;;;;;X
ORG_NAME;×éÖ¯¶È£º§Y$VAL$§W;;;;;;;;;;X
ORG_DESC_DAILY;Ã¿ÌìÔö¼Ó£º§Y$VAL$§W;;;;;;;;;;X
ORG_DESC_POP;ÈËÈº¹±Ï×£º§Y$VAL$§W;;;;;;;;;;X
ORG_DESC_ADMIN_SPENDING;ÐÐÕþÏûºÄ£º§Y$VAL$§W;;;;;;;;;;X
REB_SIZE_DESC;¿ÉÓÃÂÃÊýÁ¿£º§Y$VAL$§W;;;;;;;;;;X
REB_ACTUAL_SIZE_DESC;¾ö¶¨²Î¼Ó×ÜÆðÒåµÄÂÃÊý£º§Y$VAL$§W;;;;;;;;;;X
REB_CURRENT_SIZE_DESC;µ±Ç°²Î¼ÓÆðÒåµÄÂÃÊý£º§Y$VAL$§W;;;;;;;;;;X
REB_REVOLT_RISK;ÅÑÂÒ·çÏÕ£º§Y$VAL$§W;;;;;;;;;;X
PARTISANS_SETUP;µ±ÄãµÄ¹ú¼Ò·¢ÉúÁËÒ»³¡ÅÑÂÒ;;;;;;;;;;X
PARTISANS_HEADER;ÃØÃÜ¾¯²ì±¨¸æ;;;;;;;;;;X
PARTISANS_1;ÅÑÂÒ£¡;;;;;;;;;;X
PARTISANS_2;§Y$FACTION$§W;;;;;;;;;;X
PARTISANS_3;·¢¶¯ÁËÅÑÂÒ¡£;;;;;;;;;;X
PARTISANS_4;¸ù¾Ý±¨¸æÈçÏÂÊ¡·ÝÒÑ¾­³öÏÖÁËÅÑ¾ü£º;;;;;;;;;;X
PARTISANS_5;$PROV$;;;;;;;;;;X
PARTISANS_6;ÎÒÃÇ±ØÐë¼¯ÖÐÎÒÃÇµÄÁ¦Á¿À´´¦ÀíËü¡£;;;;;;;;;;X
PARTISANS_LOG;$FACTION$ÔÚ$PROV$·¢¶¯ÁËÅÑÂÒ¡£;;;;;;;;;;X
PARTISANS_BTN1;ºÃµÄ;;;;;;;;;;X
PARTISANS_BTN2;ºÃµÄ;;;;;;;;;;X
PARTISANS_BTN3;²é¿´;;;;;;;;;;X
PARTISANS_MAP;ÅÑÂÒ£¡;;;;;;;;;;X
DIPLOMACY;Íâ½»;;;;;;;;;;X
DIPLOMACY_CLOSE_WINDOW;¹Ø±ÕÍâ½»´°¿Ú;;;;;;;;;;X
DIPLOMACY_COUNTRY;¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_PRIO;ÓÅÏÈ;;;;;;;;;;X
DIPLOMACY_BOSS;×ÚÖ÷;;;;;;;;;;X
DIPLOMACY_PRESTIGE;ÍþÍû;;;;;;;;;;X
DIPLOMACY_MILITARY;¾üÊÂ;;;;;;;;;;X
DIPLOMACY_ECONIMIC;¹¤Òµ;;;;;;;;;;X
DIPLOMACY_TOTAL;ÅÅÃû;;;;;;;;;;X
DIPLOMACY_OPINION;ÆÀ¼Û;;;;;;;;;;X
REL_HOSTILE;µÐ¶Ô;;;;;;;;;;X
REL_OPPOSED;·´¸Ð;;;;;;;;;;X
REL_NEUTRAL;ÖÐÁ¢;;;;;;;;;;X
REL_CORDIAL;ÉÆÒâ;;;;;;;;;;X
REL_FRIENDLY;ÓÑºÃ;;;;;;;;;;X
REMOVE_REL_SPHERE_OF_INFLUENCE;ÊÆÁ¦·¶Î§;;;;;;;;;;X
DIPLOMACY_FILTER_ALL;ËùÓÐ;;;;;;;;;;X
DIPLOMACY_FILTER_EUROPE;Å·ÖÞ;;;;;;;;;;X
DIPLOMACY_FILTER_ASIA;ÑÇÖÞ;;;;;;;;;;X
DIPLOMACY_FILTER_NORTH_AMERICA;±±ÃÀ;;;;;;;;;;X
DIPLOMACY_FILTER_SOUTH_AMERICA;ÄÏÃÀ;;;;;;;;;;X
DIPLOMACY_FILTER_AFRICA;·ÇÖÞ;;;;;;;;;;X
DIPLOMACY_FILTER_OCEANIA;´óÑóÖÞ;;;;;;;;;;X
DIPLOMACY_FILTER_NEIGHBOURS;ÁÚ¹ú;;;;;;;;;;X
DIPLOMACY_FILTER_ENEMIES;µÐ¹ú;;;;;;;;;;X
DIPLOMACY_FILTER_ALLIES;ÃË¹ú;;;;;;;;;;X
DIPLOMACY_FILTER_SPHERE;ÊÆÁ¦È¦;;;;;;;;;;X
DIPLOMACY_FILTER_ALL_TOOLTIP;ÁÐ³öËùÓÐ¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_FILTER_EUROPE_TOOLTIP;ÁÐ³ö§YÅ·ÖÞ§W¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_FILTER_ASIA_TOOLTIP;ÁÐ³ö§YÑÇÖÞ§W¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_FILTER_NORTH_AMERICA_TOOLTIP;ÁÐ³ö§Y±±ÃÀ§W¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_FILTER_SOUTH_AMERICA_TOOLTIP;ÁÐ³ö§YÄÏÃÀ§W¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_FILTER_AFRICA_TOOLTIP;ÁÐ³ö§Y·ÇÖÞ§W¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_FILTER_OCEANIA_TOOLTIP;ÁÐ³ö§Y´óÑóÖÞ§W¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_FILTER_NEIGHBOURS_TOOLTIP;ÁÐ³öÄãµÄÁÚ¹ú;;;;;;;;;;X
DIPLOMACY_FILTER_ENEMIES_TOOLTIP;ÁÐ³öÎÒÃÇµ±Ç°µÄµÐ¹ú;;;;;;;;;;X
DIPLOMACY_FILTER_ALLIES_TOOLTIP;ÁÐ³öÎÒÃÇµ±Ç°µÄÃË¹ú;;;;;;;;;;X
DIPLOMACY_FILTER_SPHERE_TOOLTIP;ÁÐ³öÔÚ§YÎÒ¹úÊÆÁ¦·¶Î§ÄÚ§WµÄ¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_SORT_BY_COUNTRY_NAME_TOOLTIP;°´¹ú¼ÒÃûÅÅÐò;;;;;;;;;;X
DIPLOMACY_SORT_BY_PRIORITY_TOOLTIP;°´ÓÅÏÈ¶ÈÅÅÐò;;;;;;;;;;X
DIPLOMACY_SORT_BY_BOSS_TOOLTIP;°´§YÊÆÁ¦·¶Î§§WÅÅÐò;;;;;;;;;;X
DIPLOMACY_SORT_BY_PRESTIGE_TOOLTIP;°´§YÍþÍû§WÅÅÐò;;;;;;;;;;X
DIPLOMACY_SORT_BY_MILITARY_TOOLTIP;°´§Y¾üÊÂ§WÅÅÐò;;;;;;;;;;X
DIPLOMACY_SORT_BY_ECONOMIC_TOOLTIP;°´§Y¹¤Òµ§WÅÅÐò;;;;;;;;;;X
DIPLOMACY_SORT_BY_TOTAL_TOOLTIP;°´ÅÅÃûÅÅÐò;;;;;;;;;;X
DIPLOMACY_SORT_BY_OPINION_TOOLTIP;°´§YÆÀ¼Û§WÅÅÐò;;;;;;;;;;X
DIPLOMACY_SORT_BY_RELATION_TOOLTIP;°´§Y¹ØÏµ§WÅÅÐò;;;;;;;;;;X
DIPLOMACY_SORT_BY_GREATPOWER_TOOLTIP;°´$COUNTRY$Ó°ÏìÁ¦ÅÅÐò;;;;;;;;;;X
DIPLOMACY_WAR_INFO;ÏÔÊ¾Õ½Õù;;;;;;;;;;X
DIPLOMACY_GP_INFO;ÏÔÊ¾ÁÐÇ¿;;;;;;;;;;X
DIPLOMACY_NOT_ENOUGH_WARSCORE;ÎÒÃÇÖ»ÄÜÔÚÕ½Õù·ÖÊý¸ßÓÚ§Y$VALUE$%§WÊ±¼ÓÈëÁÓÊÆÒ»·½¡£;;;;;;;;;;X
DIPLOMACY_NOT_ENOUGH_MONTHS;ÎÒÃÇÖ»ÄÜÔÚÕ½Õù±¬·¢§Y$VALUE$¸öÔÂ§WÒÔºó¼ÓÈëÕ½Õù¡£;;;;;;;;;;X
DIPLOMACY_JOIN_WAR;¿ÉÒÔ¼ÓÈëÕ½Õù¡£;;;;;;;;;;X
DIPLOMACY_CANNOT_JOIN_WAR;ÓÉÓÚÏÂÁÐÔ­ÒòÎÞ·¨¼ÓÈëÕ½Õù¶Ô¿¹ÕâÐ©¹ú¼Ò£º\n;;;;;;;;;;X
REMOVE_DIPLOMACY_CANNOT_JOIN_WAR_INVALID_ALLY;ÎÒÃÇÕýÓë§Y$COUNTRY$§W×÷Õ½£¬ËùÒÔÎÞ·¨ÔÚÕâ³¡Õ½ÕùÖÐ¼ÓÈë¸Ã¹úËùÊôµÄÒ»·½¡£;;;;;;;;;;X
REMOVE_DIPLOMACY_CANNOT_JOIN_WAR_INVALID_ENEMY;ÎÒÃÇÕýÓë§Y$COUNTRY$§W×÷Õ½£¬ËùÒÔÎÞ·¨ÔÙÕ¹¿ªÁíÒ»³¡Õë¶ÔËûÃÇµÄÕ½Õù¡£;;;;;;;;;;X
DIPLOMACY_WAR_EXHAUSTION;ÑáÕ½¶È£º§Y$VALUE$%§W;;;;;;;;;;X
DIPLOMACY_BRIGADES;Â½¾üÂÃ£º§Y$VALUE$§W;;;;;;;;;;X
DIPLOMACY_SHIPS;½¢´¬£º§Y$VALUE$§W;;;;;;;;;;X
DIPLOMACY_ALLIES;ÃË¹ú£º;;;;;;;;;;X
DIPLOMACY_PROTECTED;ÊÜµ½±£»¤£º;;;;;;;;;;X
DIPLOMACY_ADD_WARGOAL;Ôö¼ÓÕ½ÕùÄ¿±ê;;;;;;;;;;X
DIPLOMACY_CANNOT_JOIN_WAR_INVALID_WARGOAL;ÎÒÃÇÎÞ·¨¼ÓÈëÓµÓÐÕ½ÕùÄ¿±êµÄÒ»±ß£¨³ýÁË§YÎ¬³ÖÏÖ×´§WµÄÕ½ÕùÄ¿±ê£©¡£;;;;;;;;;;X
DIPLOMACY_WARSCORE_LABEL;Õ½Õù·ÖÊý;;;;;;;;;;X
DIPLOMACY_TOTAL_LABEL;ÕûÌå;;;;;;;;;;X
DIPLOMACY_POPULATION_LABEL;ÈË¿Ú;;;;;;;;;;X
DIPLOMACY_FRIENDLY_LABEL;ÓÑºÃ;;;;;;;;;;X
DIPLOMACY_CORDIAL_LABEL;ÉÆÒâ;;;;;;;;;;X
DIPLOMACY_SPHERE_LABEL;ÊÆÁ¦È¦;;;;;;;;;;X
REMOVE_DIPLOMACY_GREATNATION_STATUS;ÁÐÇ¿;;;;;;;;;;X
DIPLOMACY_COLONIALNATION_STATUS;´ÎÇ¿;;;;;;;;;;X
DIPLOMACY_CIVILIZEDNATION_STATUS;¿ª»¯¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_UNCIVILIZEDNATION_STATUS;Î´¿ª»¯¹ú¼Ò;;;;;;;;;;X
#DIPLOMACY_AI_ACCEPTANCE;§Y$COUNTRY$§WÍ¬ÒâÕâ¸öÌá°¸µÄ¿ÉÄÜÐÔÎª£º§Y$ODDS$§W;;;;;;;;;;X
NEED_POSITIVE_WARSCORE;Õ½Õù½øÐÐµÃ²¢²»Ë³Àû;;;;;;;;;;X
WARGOAL_LACK_JINGO;ÎÒ¹úµÄÎäÁ¦Õþ²ßÐèÒª$REQUIRED$µÄÖ§³Ö£¬µ«ÏÖÔÚ½ö½öÖ»ÓÐ$VALUE$;;;;;;;;;;X
DIPLOMACY_UNCIVILIZEDNATION_APPEND;£¨Î´¿ª»¯£©;;;;;;;;;;X
ISDISCREDITED_DESC;ÃûÓþÊÜËðÖ±µ½§Y$UNTIL$§W¡£ÎÒÃÇ»³ÒÉ§Y$WHO$§WÊÇÄ»ºóºÚÊÖ¡£;;;;;;;;;;X
ISBANNEDEMBASSY_DESC;·âËøÊ¹¹ÝÖ±µ½§Y$UNTIL$§W¡£ÎÒÃÇ»³ÒÉ§Y$WHO$§WÊÇÄ»ºóºÚÊÖ¡£;;;;;;;;;;X
DIPLOMACY_CANNOT_SET_PRIO;ÎÒ¹úÉÐÎ´³ÉÎª§YÁÐÇ¿§W£¬Òò´ËÎÒÃÇÎÞ·¨Ó°ÏìÆäËû¹ú¼Ò;;;;;;;;;;X
DIPLOMACY_CANNOT_SET_PRIO_GP;ÎÒÃÇÎÞ·¨Ó°ÏìÆäËû§YÁÐÇ¿§W;;;;;;;;;;X
DIPLOMACY_SET_PRIO;µ±Ç°Íâ½»Ó°ÏìÓÅÏÈ¶ÈÎª§Y$VALUE$§W¡£;;;;;;;;;;X
REMOVE_DIPLOMACY_SET_PRIO_DESC;Write influence desc;;;;;;;;;;X
DIPLOMACY_PRIO_NONE;ÎÞ;;;;;;;;;;X
DIPLOMACY_PRIO_LOW;µÍ;;;;;;;;;;X
DIPLOMACY_PRIO_MIDDLE;ÖÐ;;;;;;;;;;X
DIPLOMACY_PRIO_HIGH;¸ß;;;;;;;;;;X
MILITARY;¾üÊÂ;;;;;;;;;;X
MILITARY_BUILD_ARMY;×é½¨Â½¾ü;;;;;;;;;;X
MILITARY_BUILD_NAVY;×é½¨º£¾ü;;;;;;;;;;X
MILITARY_SORT_STRENGTH;±øÁ¦;;;;;;;;;;X
MILITARY_UNASSIGNED;Î´·ÖÅä;;;;;;;;;;X
MILITARY_SORT_TYPE;ÀàÐÍ;;;;;;;;;;X
MILITARY_SORT_NAME;Ãû³Æ;;;;;;;;;;X
MILITARY_SORT_ARMY;²¿¶Ó;;;;;;;;;;X
MILITARY_CREATE_GENERAL;Ìá°ÎÂ½¾ü½«Áì£¨$VALUE$£©;;;;;;;;;;X
MILITARY_CREATE_ADMIRAL;Ìá°Îº£¾ü½«Áì£¨$VALUE$£©;;;;;;;;;;X
MILITARY_AUTOCREATE;×Ô¶¯Ìá°Î½«Áì;;;;;;;;;;X
MILITARY_AUTOASSIGN;×Ô¶¯·ÖÅä½«Áì;;;;;;;;;;X
MILITARY_LEADER_TOOLTIP;§Y$NAME$§W\n¼¼ÄÜ£º§Y$SKILL$§W;;;;;;;;;;X
MILITARY_MORALE_TOOLTIP;×éÖ¯¶È£º§Y$VALUE$%§W;;;;;;;;;;X
REMOVE_MILITARY_STRENGTH_TOOLTIP;±øÁ¦£º§Y$VALUE$/$MAX$§W;;;;;;;;;;X
